date,site,mean_copy,mean_copy_fill,missing_data,year,month,day,ihs_data,log_data,yday,site_year
2014-04-17,spen,0,0,0,2014,4,17,0,0,107,spen_2014
2014-04-18,spen,NA,1018.4849999999999,1,2014,4,18,7.619218929585364,6.927052876811617,108,spen_2014
2014-04-19,spen,2036.9699999999998,2036.9699999999998,0,2014,4,19,8.312365929389692,7.619709493360292,109,spen_2014
2014-04-20,spen,NA,3507.15,1,2014,4,20,8.855706221710138,8.162844111984986,110,spen_2014
2014-04-21,spen,NA,4977.33,1,2014,4,21,9.205796072314735,8.512849772413748,111,spen_2014
2014-04-22,spen,6447.51,6447.51,0,2014,4,22,9.464596475316894,8.77160437535148,112,spen_2014
2014-04-23,spen,NA,3248.8075,1,2014,4,23,8.77919048916008,8.086351042800342,113,spen_2014
2014-04-24,spen,50.105,50.105,0,2014,4,24,4.607367550518175,3.9338823397810394,114,spen_2014
2014-04-25,spen,NA,25.0525,1,2014,4,25,3.9145188910034183,3.2601137328844456,115,spen_2014
2014-04-26,spen,0,0,0,2014,4,26,0,0,116,spen_2014
2014-04-27,spen,NA,582.145,1,2014,4,27,7.059867475850001,6.368435868977005,117,spen_2014
2014-04-28,spen,NA,1164.29,1,2014,4,28,7.75301410313841,7.060725262061233,118,spen_2014
2014-04-29,spen,1746.435,1746.435,0,2014,4,29,8.158479108788782,7.4659042774219,119,spen_2014
2014-04-30,spen,NA,1617.9724999999999,1,2014,4,30,8.082076377240973,7.389546967739675,120,spen_2014
2014-05-01,spen,1489.51,1489.51,0,2014,5,1,7.99934977903467,7.306873622253621,121,spen_2014
2014-05-02,spen,NA,759,1,2014,5,2,7.325149391922044,6.633318433280377,122,spen_2014
2014-05-03,spen,28.49,28.49,0,2014,5,3,4.0430081899842065,3.3840512228271846,123,spen_2014
2014-05-04,spen,NA,24.5825,1,2014,5,4,3.8955954340221965,3.2419085239787733,124,spen_2014
2014-05-05,spen,20.675,20.675,0,2014,5,5,3.7226567650810374,3.0761595226666056,125,spen_2014
2014-05-06,spen,NA,24.515,1,2014,5,6,3.89284807994354,3.239266514515935,126,spen_2014
2014-05-07,spen,NA,28.355,1,2014,5,7,4.0382613600412895,3.3794628895161494,127,spen_2014
2014-05-08,spen,32.195,32.195,0,2014,5,8,4.165199446475783,3.5023992621711226,128,spen_2014
2014-05-09,spen,NA,16.0975,1,2014,5,9,3.472774536366009,2.838932253990114,129,spen_2014
2014-05-10,spen,0,0,0,2014,5,10,0,0,130,spen_2014
2014-05-11,spen,NA,941.6983333333333,1,2014,5,11,7.540832445139268,6.848746330429112,131,spen_2014
2014-05-12,spen,NA,1883.3966666666665,1,2014,5,12,8.23397941426394,7.541362977914678,132,spen_2014
2014-05-13,spen,2825.095,2825.095,0,2014,5,13,8.63944448321741,7.946651179098421,133,spen_2014
2014-05-14,spen,NA,2659.66,1,2014,5,14,8.579100789958929,7.886329491299746,134,spen_2014
2014-05-15,spen,2494.225,2494.225,0,2014,5,15,8.514880559435749,7.822134184480336,135,spen_2014
2014-05-16,spen,NA,1426.7075,1,2014,5,16,7.956271924373686,7.2638252899858315,136,spen_2014
2014-05-17,spen,359.19,359.19,0,2014,5,17,6.577000614673461,5.8866316700022265,137,spen_2014
2014-05-18,spen,NA,264.93333333333334,1,2014,5,18,6.272628964328092,5.583245650803197,138,spen_2014
2014-05-19,spen,NA,170.67666666666668,1,2014,5,19,5.832926690917429,5.145612862726204,139,spen_2014
2014-05-20,spen,76.42,76.42,0,2014,5,20,5.029434427929124,4.349245145149502,140,spen_2014
2014-05-21,spen,NA,38.21,1,2014,5,21,4.336415630450536,3.6689318163042404,141,spen_2014
2014-05-22,spen,0,0,0,2014,5,22,0,0,142,spen_2014
2014-05-23,spen,NA,203.8725,1,2014,5,23,6.010647993777036,5.322387834427004,143,spen_2014
2014-05-24,spen,407.745,407.745,0,2014,5,24,6.703790663272062,6.013091489720744,144,spen_2014
2014-05-25,spen,NA,1058.8766666666666,1,2014,5,25,7.658111280279354,6.965907828135412,145,spen_2014
2014-05-26,spen,NA,1710.0083333333332,1,2014,5,26,8.137400788834672,7.444838144326465,146,spen_2014
2014-05-27,spen,2361.14,2361.14,0,2014,5,27,8.460047057638747,7.76732326680436,147,spen_2014
2014-05-28,spen,NA,3651.5649999999996,1,2014,5,28,8.896058321114579,8.203184939496623,148,spen_2014
2014-05-29,spen,4941.99,4941.99,0,2014,5,29,9.198670553870317,8.505725690241995,149,spen_2014
2014-05-30,spen,NA,2950.5,1,2014,5,30,8.68287713577481,7.990068794680744,150,spen_2014
2014-05-31,spen,959.01,959.01,0,2014,5,31,7.559048954745299,6.8669437010742955,151,spen_2014
2014-06-01,spen,NA,1016.9216666666667,1,2014,6,1,7.61768279146452,6.925518245885227,152,spen_2014
2014-06-02,spen,NA,1074.8333333333335,1,2014,6,2,7.6730682867424465,6.980850834052688,153,spen_2014
2014-06-03,spen,1132.7450000000001,1132.7450000000001,0,2014,6,3,7.725546544899672,7.0332815912762925,154,spen_2014
2014-06-04,spen,NA,587.4100000000001,1,2014,6,4,7.068870947884705,6.3774239838241975,155,spen_2014
2014-06-05,spen,42.075,42.075,0,2014,6,5,4.432742109285897,3.7629427824139934,156,spen_2014
2014-06-06,spen,NA,111.1075,1,2014,6,6,5.403665632378894,4.719458232389614,157,spen_2014
2014-06-07,spen,180.14000000000001,180.14000000000001,0,2014,6,7,5.8868892108871425,5.199270212946803,158,spen_2014
