date,site,mean_copy,mean_copy_fill,missing_data,year,month,day,ihs_data,log_data,yday,site_year
2014-05-06,kcs,NA,2919.18,1,2014,5,6,8.672205243803777,7.979400537198041,126,kcs_2014
2014-05-07,kcs,NA,3663.7249999999995,1,2014,5,7,8.89938286757699,8.20650857739914,127,kcs_2014
2014-05-08,kcs,4408.2699999999995,4408.2699999999995,0,2014,5,8,9.084384794650273,8.391464421858993,128,kcs_2014
2014-05-09,kcs,NA,6296.99,1,2014,5,9,9.440974207294461,8.747985813854056,129,kcs_2014
2014-05-10,kcs,8185.71,8185.71,0,2014,5,10,9.703292414378135,9.010267386738569,130,kcs_2014
2014-05-11,kcs,NA,11013.753333333334,1,2014,5,11,10.000047256453787,9.306990865280147,131,kcs_2014
2014-05-12,kcs,NA,13841.796666666667,1,2014,5,12,10.228595219566632,9.535520280048951,132,kcs_2014
2014-05-13,kcs,16669.84,16669.84,0,2014,5,13,10.414503559077996,9.721416364397326,133,kcs_2014
2014-05-14,kcs,NA,9279.26,1,2014,5,14,9.828684264684812,9.13564484262915,134,kcs_2014
2014-05-15,kcs,1888.6799999999998,1888.6799999999998,0,2014,5,15,8.236780701996151,7.544162781549453,135,kcs_2014
2014-05-16,kcs,NA,3682.2,1,2014,5,16,8.904412877621537,8.211537218527564,136,kcs_2014
2014-05-17,kcs,5475.72,5475.72,0,2014,5,17,9.30122624178561,8.608261660599414,137,kcs_2014
2014-05-18,kcs,NA,5805.923333333333,1,2014,5,18,9.359781127743071,8.666806162828092,138,kcs_2014
2014-05-19,kcs,NA,6136.126666666667,1,2014,5,19,9.415096173232323,8.72211194201098,139,kcs_2014
2014-05-20,kcs,6466.33,6466.33,0,2014,5,20,9.467511179711261,8.774518628442204,140,kcs_2014
2014-05-21,kcs,NA,4499.6175,1,2014,5,21,9.10489486505343,8.411969888566526,141,kcs_2014
2014-05-22,kcs,2532.905,2532.905,0,2014,5,22,8.5302693638909,7.837516870044136,142,kcs_2014
2014-05-23,kcs,NA,2201.1225,1,2014,5,23,8.389869968657624,7.697176946979588,143,kcs_2014
2014-05-24,kcs,1869.34,1869.34,0,2014,5,24,8.226487958476088,7.533875511503528,144,kcs_2014
2014-05-25,kcs,NA,1564.349,1,2014,5,25,8.048372324709998,7.355864081307625,145,kcs_2014
2014-05-26,kcs,NA,1259.358,1,2014,5,26,7.831504684475529,7.139151086573223,146,kcs_2014
2014-05-27,kcs,NA,954.367,1,2014,5,27,7.554195748527386,6.8620955598527305,147,kcs_2014
2014-05-28,kcs,NA,649.376,1,2014,5,28,7.169159675207686,6.4775506571837616,148,kcs_2014
2014-05-29,kcs,344.385,344.385,0,2014,5,29,6.53490950605891,5.84465973685989,149,kcs_2014
2014-05-30,kcs,NA,1666.6975,1,2014,5,30,8.111746673133608,7.419199211555834,150,kcs_2014
2014-05-31,kcs,2989.0099999999998,2989.0099999999998,0,2014,5,31,8.695844716421242,8.003032010860744,151,kcs_2014
2014-06-01,kcs,NA,2628.3716666666664,1,2014,6,1,8.56726701202518,7.874500186615593,152,kcs_2014
2014-06-02,kcs,NA,2267.733333333333,1,2014,6,2,8.419683309212811,7.726976951797013,153,kcs_2014
2014-06-03,kcs,1907.0949999999998,1907.0949999999998,0,2014,6,3,8.246483670122968,7.5538606411251275,154,kcs_2014
2014-06-04,kcs,NA,2101.6375,1,2014,6,4,8.343619318920886,7.65094778804404,155,kcs_2014
2014-06-05,kcs,2296.1800000000003,2296.1800000000003,0,2014,6,5,8.432149379555394,7.739437562701154,156,kcs_2014
2014-06-06,kcs,NA,1405.0700000000002,1,2014,6,6,7.940989709782928,7.248553857760031,157,kcs_2014
2014-06-07,kcs,513.96,513.96,0,2014,6,7,6.935293568388343,6.244089227744361,158,kcs_2014
