date,site,mean_copy,mean_copy_fill,missing_data,year,month,day,ihs_data,log_data,yday,site_year
2013-04-27,gonz,NA,4561.486666666666,1,2013,4,27,9.118551065341206,8.425623075512048,117,gonz_2013
2013-04-28,gonz,NA,6756.078333333333,1,2013,4,28,9.51134505852945,8.818345876400965,118,gonz_2013
2013-04-29,gonz,8950.67,8950.67,0,2013,4,29,9.79263085248268,9.099595386041516,119,gonz_2013
2013-04-30,gonz,NA,15185.253750000002,1,2013,4,30,10.321227269553981,9.628145939102826,120,gonz_2013
2013-05-01,gonz,NA,21419.8375,1,2013,5,1,10.665219938709916,9.972119442210317,121,gonz_2013
2013-05-02,gonz,NA,27654.421250000007,1,2013,5,2,10.92068807559709,10.227577054639653,122,gonz_2013
2013-05-03,gonz,33889.005000000005,33889.005000000005,0,2013,5,3,11.123993085254595,10.430875412137233,123,gonz_2013
2013-05-04,gonz,NA,40290.78833333334,1,2013,5,4,11.2970253251843,10.603902963731324,124,gonz_2013
2013-05-05,gonz,NA,46692.57166666666,1,2013,5,5,11.444487546725826,10.751361782504754,125,gonz_2013
2013-05-06,gonz,53094.354999999996,53094.354999999996,0,2013,5,6,11.572973073376248,10.879844726944231,126,gonz_2013
2013-05-07,gonz,NA,45147.89333333333,1,2013,5,7,11.410846079155279,10.717721047655107,127,gonz_2013
2013-05-08,gonz,NA,37201.43166666667,1,2013,5,8,11.217249705924354,10.524129405508397,128,gonz_2013
2013-05-09,gonz,29254.97,29254.97,0,2013,5,9,10.97695193360813,10.28383893439801,129,gonz_2013
2013-05-10,gonz,NA,40729.68125,1,2013,5,10,11.307859555395648,10.614736926503072,130,gonz_2013
2013-05-11,gonz,NA,52204.3925,1,2013,5,11,11.556069098491784,10.862941073132879,131,gonz_2013
2013-05-12,gonz,NA,63679.10375,1,2013,5,12,11.75475892676318,11.061627449756887,132,gonz_2013
2013-05-13,gonz,75153.815,75153.815,0,2013,5,13,11.920439339633216,11.227305464984894,133,gonz_2013
2013-05-14,gonz,NA,61342.8875,1,2013,5,14,11.717381690874337,11.024250811923501,134,gonz_2013
2013-05-15,gonz,47531.96,47531.96,0,2013,5,15,11.46230478654183,10.769178644125931,135,gonz_2013
2013-05-16,gonz,NA,23866.25,1,2013,5,16,10.773367787026526,10.080262505322725,136,gonz_2013
2013-05-17,gonz,200.54000000000002,200.54000000000002,0,2013,5,17,5.994167124983957,5.305987872852256,137,gonz_2013
2013-05-18,gonz,NA,13143.976666666666,1,2013,5,18,10.176866066514581,9.483794962089501,138,gonz_2013
2013-05-19,gonz,NA,26087.41333333333,1,2013,5,19,10.86235541015422,10.169246561154335,139,gonz_2013
2013-05-20,gonz,39030.85,39030.85,0,2013,5,20,11.265254818780967,10.572133258487673,140,gonz_2013
2013-05-21,gonz,NA,25509.0875,1,2013,5,21,10.839937221154061,10.146829241157414,141,gonz_2013
2013-05-22,gonz,11987.325,11987.325,0,2013,5,22,10.084752302844718,9.391688538512849,142,gonz_2013
2013-05-23,gonz,NA,11402.845000000001,1,2013,5,23,10.034765347133483,9.341705858217992,143,gonz_2013
2013-05-24,gonz,10818.365,10818.365,0,2013,5,24,9.982147614621068,9.289092863062761,144,gonz_2013
2013-05-25,gonz,NA,56257.28,1,2013,5,25,11.630837914553492,10.93770850923381,145,gonz_2013
2013-05-26,gonz,NA,101696.195,1,2013,5,26,12.222892347958215,11.529755000535342,146,gonz_2013
2013-05-27,gonz,NA,147135.11,1,2013,5,27,12.592253739850475,11.899113355730229,147,gonz_2013
2013-05-28,gonz,192574.025,192574.025,0,2013,5,28,12.861383084812553,12.16824109704071,148,gonz_2013
2013-05-29,gonz,NA,204024.72999999998,1,2013,5,29,12.919143671535284,12.226001392323935,149,gonz_2013
2013-05-30,gonz,215475.435,215475.435,0,2013,5,30,12.973749371874575,12.280606832198727,150,gonz_2013
2013-05-31,gonz,NA,281693.21499999997,1,2013,5,31,13.241721048230497,12.548577417622358,151,gonz_2013
2013-06-01,gonz,NA,347910.995,1,2013,6,1,13.45284914511182,12.759704838844032,152,gonz_2013
2013-06-02,gonz,414128.775,414128.775,0,2013,6,2,13.627079435727245,12.933934669870768,153,gonz_2013
2013-06-03,gonz,NA,291308.13,1,2013,6,3,13.27528403249274,12.582140284715207,154,gonz_2013
2013-06-04,gonz,NA,168487.485,1,2013,6,4,12.727763933587896,12.034622688160455,155,gonz_2013
2013-06-05,gonz,45666.84,45666.84,0,2013,6,5,11.42227489243521,10.72914960924274,156,gonz_2013
2013-06-06,gonz,NA,61261.7475,1,2013,6,6,11.716058086561414,11.02292722920148,157,gonz_2013
2013-06-07,gonz,76856.655,76856.655,0,2013,6,7,11.942844523087087,11.24971035363518,158,gonz_2013
